#Position (bp)	mapping quality
1.4673703545E9	0.8579139605838717
1.4674383995E9	0.8755276111509902
1.4675062585E9	0.8070211719170437
1.4675739715E9	1.201264798766895
1.4676414985E9	0.03323024105786744
1.467708901E9	1.874673458069842
1.467776213E9	0.4447881331780744
1.46784344E9	0.5829579602946234
1.467910435E9	0.34535084648784486
1.4679771755E9	0.11681906971744585
1.468043677E9	38.360674483025186
1.4681099365E9	0.396379699767086
1.4681760955E9	0.2897570480604191
1.46824219E9	0.5964205901833066
1.4683081735E9	0.014301120487357969
1.4683740325E9	0.7320269453594518
1.468439794E9	0.9158249862381899
1.46850528E9	0.6855905936924287
1.468570459E9	0.478570394167142
1.468635518E9	1.9937882831766958
1.4687005415E9	0.2983220677615952
1.4687655415E9	0.8286282638598277
1.4688305115E9	2.468978370856461
1.4688954335E9	0.47015753420106704
1.4689603E9	0.0125329087361334
1.4690251405E9	0.3407638348147542
1.4690899665E9	0.0035120788297606257
1.469154765E9	0.004057214184608047
1.4692194505E9	0.16010711052033366
1.469283971E9	0.08679038374595764
1.469348378E9	1.3064324759749166
1.469412738E9	0.11241217355790684
1.4694770555E9	0.22751421589897006
1.469541331E9	0.20610332884678845
1.4696055825E9	0.0
1.46966977E9	0.04517093474081715
1.4697020375E9	1.3199329983249581
1.4697340785E9	1.1570819229580824
1.469797862E9	0.1751416094945559
1.4698617325E9	0.7995661895186925
1.4699255605E9	0.29813789331011015
1.469989333E9	0.011175385470918238
1.4700530585E9	0.6445142808255029
1.4701167525E9	0.01873720713514677
1.470180317E9	1.9598349299677293
1.470243755E9	0.723518199801953
1.470307189E9	0.43851121527824083
1.470370611E9	0.5832528476674742
1.4704339855E9	0.0269947243493504
1.470496952E9	0.6318767855244892
1.4705595045E9	0.4968560015437199
1.4706219125E9	25.527670067559516
1.4706842135E9	0.2983892576654315
1.4707465085E9	0.8828997824184792
1.47080879E9	0.62974383949787
1.4708710415E9	1.5679066644067943
1.4709332695E9	0.3025366227146586
1.47099544E9	0.12555835474180788
1.471057448E9	0.2472130021553622
1.471119294E9	0.0311169642256831
1.4711810885E9	0.7450427081723117
1.4712428095E9	0.0
1.4713044435E9	0.4424083531929963
1.47136602E9	0.8239512579674663
1.4714275425E9	0.3655510571170374
1.471489006E9	0.42614827097401137
1.4715503865E9	58.817308938471506
1.471611813E9	31.135318024850665
1.4716731615E9	0.0
1.471734327E9	1.5666413722158425
1.471795384E9	2.3354025941933543
1.4718563315E9	0.4856123430600179
1.471917239E9	1.08068066217896
1.471978021E9	0.11682989198437305
1.472038683E9	0.37057236087500967
1.472099319E9	2.696007944299931
1.4721598115E9	0.027018884210905758
1.4722201535E9	11.076159562610847
1.472280467E9	0.6364289826250302
1.4723407465E9	0.8391790680222757
1.4724009875E9	0.42970503152429224
1.4724610955E9	0.13227265211507497
1.4725209245E9	0.5158130180336622
1.472580588E9	0.41624798667172613
1.4726402365E9	0.6655969114657743
1.472699851E9	0.5298027702135137
1.47275942E9	0.7955382533080847
1.4728189415E9	0.1302192098674971
1.472878416E9	0.05987166942930374
1.472937864E9	0.2166967098826774
1.4729972445E9	1.4673370564043162
1.4730564195E9	0.5253756155183626
1.4731153915E9	2.031403668948032
1.4731742925E9	16.848406190250323
1.4732331755E9	0.24472976988864473
1.473292052E9	0.13125211999443112
1.4733508975E9	3.399447833767369
1.4734096785E9	0.655721622580366
1.473468219E9	0.7816377979232755
1.473526531E9	0.5893866330393257
1.47358478E9	0.8106096547122482
1.473642965E9	39.04809796578215
1.473701115E9	1.4455177313463496
1.473759187E9	0.7994577793687307
1.4738171525E9	0.49110650675379525
1.473875072E9	0.10850930519884365
1.4739329595E9	5.312532164769908
1.473990813E9	0.8365863866377506
1.474048623E9	0.14578593067855475
1.4741063875E9	29.989737386350335
1.4741640615E9	0.6038506209747962
1.474221656E9	0.8374118388326739
1.4742792405E9	1.7213289332872037
1.474336723E9	1.7280628934170592
1.4743940615E9	0.3420494300185519
1.4744512915E9	0.6087505199870913
1.4745084605E9	0.4118693617869587
1.4745656245E9	0.36557684671252444
1.4746227515E9	0.7963751805036574
1.4746798415E9	0.23479717968904812
1.474736922E9	0.675841045016828
1.4747939775E9	1.043887143311873
1.474850926E9	0.18334730181629696
1.4749077785E9	0.38898780191154014
1.4749645815E9	0.10708959753073576
1.4750213375E9	0.23027337940475387
1.475078085E9	0.2682010700395743
1.475134825E9	0.5453750586071502
1.475191526E9	0.4000904723398183
1.475248184E9	1.4693431205702843
1.475304785E9	0.37306611883710944
1.475361331E9	0.36254231750519916
1.475417846E9	0.4457345271321696
1.4754743335E9	0.0
1.475530812E9	0.4884192930402125
1.475587265E9	0.6869644092256955
1.475643675E9	0.22955295895853053
1.475700015E9	0.5519222245719136
1.4757562905E9	0.726735175056843
1.475812363E9	0.5476187202508717
1.475868203E9	0.25279627196191323
1.475923985E9	0.521161465452056
1.475979756E9	0.5038396288200993
1.4760355205E9	1.0119659245597856
1.4760912475E9	0.6478388734420606
1.4761469345E9	1.1382754466974503
1.476202504E9	0.75789241240948
1.476257941E9	5.151277017543014
1.4763133535E9	0.4783287269103316
1.476368758E9	0.801204524310826
1.476424068E9	0.2663672858812798
1.4764792465E9	0.198427201662649
1.4765343335E9	1.0215399039024962
1.476589309E9	0.38533125008125985
1.4766441565E9	0.6631075633024285
1.476698899E9	0.586605325848982
1.4767535E9	0.7847492912827781
1.4768079975E9	0.7575247553189512
1.476862488E9	0.15815081632750136
1.4769169595E9	0.7618895216391138
1.476971295E9	0.9898209538663358
1.477025485E9	0.19228798575072947
1.477079584E9	0.19159280273884446
1.4771336005E9	48.77445486837454
1.4771875805E9	7.844980844830609
1.4772414615E9	1.611759292064229
1.477295249E9	0.8255555433865969
1.4773490025E9	0.9662233049845094
1.477402727E9	0.5658833418503635
1.47745644E9	0.0
1.4775101175E9	0.39592806382379375
1.47756376E9	0.6599531134741501
1.4776173835E9	0.4441425012032256
1.477670962E9	0.3869987788077779
1.4777244945E9	0.3509708210396102
1.4777643865E9	0.27169610952289386
1.477791109E9	0.04634113684684411
1.477831364E9	1.1493254289733594
1.477884697E9	0.4915130883629638
1.4779380235E9	0.38392985491690323
1.47799131E9	1.7867159253832883
1.4780445285E9	0.3317008169192963
1.478097698E9	0.5706286881672858
1.4781508375E9	0.0021782449590051637
1.478203958E9	0.1425549238844381
1.478257044E9	0.4383738645787129
1.478310098E9	0.23274464147892188
1.4783631485E9	0.027182811739799185
1.478416185E9	0.04050778762551704
1.478469181E9	4.868866175096267
1.478522147E9	0.3548356576574678
1.478575098E9	0.7337830851355639
1.4786279995E9	1.4205793842003607
1.4786808495E9	1.4415675721348142
1.478733679E9	0.4440377494526678
1.478786488E9	1.5683199996524482
1.4788392785E9	0.25694515044988997
1.4788920575E9	0.9583875592636415
1.4789447795E9	0.907397232035188
1.4789974325E9	2.4840965371206316
1.4790500305E9	0.18819141874057238
1.479102591E9	23.868650016909378
1.479155139E9	0.7318475473405051
1.479207655E9	0.6562974771910626
1.479260108E9	17.557027272222324
1.479312504E9	0.16844895588229103
1.479364824E9	0.09157766448347722
1.479417039E9	0.3709098083921603
1.4794692055E9	0.18014850873164792
1.4795213615E9	0.20440852724820627
1.4795735025E9	0.5850833921978394
1.47962561E9	0.7744712949249832
1.479677666E9	0.3720275323093537
1.47972969E9	0.4252938880680661
1.479781665E9	0.608554596722483
1.4798335805E9	0.34391080234580274
1.479885453E9	0.304011244506065
1.4799372575E9	0.5797333924573018
1.479989002E9	0.18116195217934175
1.4800406965E9	0.3066866276411686
1.4800923275E9	0.7942306026392538
1.480143924E9	0.9697751046619836
1.4801955155E9	0.15599829218768865
1.4802471025E9	0.6154180902715339
1.480298622E9	0.29668635504712765
1.480350067E9	1.0549140132283448
1.4804014845E9	3.9528774084661165
1.4804528755E9	0.42173436698240113
1.480504211E9	0.5038127747779083
1.4805554605E9	0.855434533244348
1.480606667E9	0.20370903002578733
1.4806578665E9	1.321889720452173
1.480709056E9	0.4752418810548682
1.4807602225E9	0.1508752009257964
1.480811365E9	0.10035149268804129
1.4808624975E9	0.5147673984115521
1.4809136255E9	0.08212437753254215
1.4809647445E9	0.5210259824588106
1.4810158395E9	0.9520896717373899
1.4810668995E9	17.611677406756492
1.4811179405E9	0.6614867386350713
1.481168939E9	0.7273423016121411
1.481219894E9	0.863276301967257
1.4812708395E9	0.10056674151823539
1.481321727E9	0.5249646572927074
1.481372509E9	0.896524848144053
1.481423198E9	0.40863426631017247
1.481473832E9	0.7827994777287698
1.481524431E9	59.1157723470988
1.4815750025E9	0.05907426173131089
1.481625558E9	0.6350401388835959
1.481676092E9	0.36565327378199747
1.4817266055E9	5.998091294836218
1.481777102E9	1.2442050441447856
1.481827576E9	0.65817502561638
1.4818780295E9	0.7649298914543149
1.481928471E9	7.932954590705762
1.481978899E9	0.6976807768454794
1.482029302E9	0.0
1.4820796615E9	0.8206568663576596
1.482129963E9	0.6911737657402947
1.4821802255E9	0.49887093017982875
1.4822304695E9	0.6353093823456523
1.4822806935E9	0.9329490937374613
1.482330906E9	0.9434275583079459
1.482381076E9	0.18531947060026088
1.482431195E9	0.17760877296513558
1.482481296E9	0.005858695075688544
1.482531365E9	1.7565989992250308
1.4825813975E9	0.6109529111829095
1.4826314175E9	0.6075108193977746
1.4826814E9	0.4260852181242503
1.482731345E9	0.36115716675628845
1.4827812865E9	0.4588579536078689
1.482831219E9	0.5780142130386572
1.482881135E9	0.5996344046699227
1.4829310385E9	0.5263118632171867
1.482980926E9	34.98619826684596
1.4830307785E9	0.07065608198524685
1.4830805975E9	0.790386564971828
1.4831304E9	0.39657191682792764
1.48318017E9	0.18176646252164833
1.483229864E9	0.3006828478957708
1.4832795035E9	0.5980302386157623
1.48332913E9	54.029436657864444
1.483378748E9	2.8780613608257672
1.483428345E9	0.813719988827617
1.483477903E9	0.29479831539205537
1.483527426E9	0.9232024294920567
1.483576923E9	0.9882141794978254
1.4836263665E9	0.4622003281903636
1.483675744E9	0.07108356713304484
1.4837250715E9	1.0650529690448018
1.483774341E9	0.7483402471881281
1.4838235645E9	0.14828714021546247
1.4838727505E9	0.3295211944145862
1.483921889E9	0.4894752903394071
1.483970915E9	0.1421942046373947
1.484019848E9	0.43312054935562344
1.4840687615E9	0.08551139643044658
1.484117657E9	0.32344851020980653
1.484166493E9	0.8562541404619749
1.484215264E9	0.4521180761943744
1.484264022E9	0.845148150351172
1.48431274E9	0.24709370287302726
1.48436142E9	1.1344139692904835
1.484410068E9	1.2489518177856136
1.4844586865E9	0.7219144034877759
1.484507302E9	0.5319339831704484
1.484555913E9	0.6228100115453906
1.4846045155E9	0.2816379051790028
1.484653108E9	52.62478567184449
1.484701682E9	0.1363974188124818
1.484750239E9	0.5841489099270515
1.4847987815E9	0.6597229415122836
1.484847311E9	1.0151968874876873
1.484895835E9	16.67506622597401
1.4849443305E9	0.35686138656735805
1.4849928005E9	0.4892793518106136
1.485041266E9	0.43462890268981047
1.4850897195E9	0.4099283223024744
1.485138161E9	2.1850100515866497
1.4851865935E9	0.7238688790803429
1.485234967E9	2.409427396322794
1.4852832835E9	0.0
1.485331592E9	1.2894420198367196
1.485379883E9	0.45966275119567657
1.485428155E9	0.8644767847798213
1.4854764205E9	0.9125942627321338
1.485524572E9	0.15355142984383785
1.4855726015E9	0.446754082452678
1.4856206075E9	0.2345708114777151
1.485668588E9	23.873020223760285
1.4857165475E9	0.3256031088964938
1.4857644805E9	21.066641756599335
1.485812387E9	1.027274963206271
1.485844572E9	0.11239749605843774
1.4858685175E9	0.6741396295099067
1.4859081705E9	0.5225459034399634
1.485956024E9	3.385078713135974
1.4860038335E9	0.3620764111260038
1.4860516E9	0.20608936949047854
1.486099321E9	3.783856299771048
1.486147028E9	0.44672115953114544
1.4861947055E9	0.713666755034692
1.48624234E9	3.883936294309498
1.486289953E9	16.45340452606103
1.4863375515E9	0.8156905627400607
1.486385137E9	0.5383998596159212
1.486432712E9	0.31317879635032536
1.4864802735E9	0.7721273222778362
1.486527796E9	0.7336068389735543
1.486575286E9	0.7121004118454599
1.486622768E9	0.5172688084636257
1.486670241E9	0.7224909005046597
1.4867177115E9	0.45646938682928573
1.4867651575E9	0.324965410929145
1.4868125545E9	0.7215729775710048
1.486859921E9	0.46103926537753037
1.4869072685E9	0.8579943904706132
1.486954596E9	54.54951226721845
1.487001908E9	0.4554699707063966
1.487049206E9	0.9886236763879753
1.4870964905E9	1.4977337687899586
1.487143726E9	0.6909068355544321
1.4871909205E9	0.5903929319874831
1.487238105E9	0.775568699020226
1.487285273E9	0.13702228124538882
1.487332424E9	0.7309664114344053
1.487379558E9	0.31367890223048533
1.487426664E9	9.41695850403066
1.4874737385E9	0.3122818743590176
1.487520786E9	1.9712462060966378
1.487567779E9	0.3006799315567677
1.487614724E9	0.6436562377617866
1.487661629E9	0.03416285909771326
1.4877084645E9	2.0997485946115084
1.487755248E9	9.132040765597813
1.487802019E9	1.0209972415979083
1.487848784E9	0.23520725047662194
1.4878955195E9	5.716474246044532
1.4879422115E9	0.42283374740704066
1.4879888735E9	0.5525683795942432
1.488035506E9	0.8555105686429286
1.4880821115E9	0.7723875232533992
1.488128697E9	0.8814562673758414
1.488175266E9	0.5086080930164595
1.4882218265E9	0.029651842373449765
1.4882683295E9	3.718297668022727
1.4883147695E9	0.23265196887430914
1.4883611925E9	1.0205102541105724
1.488407604E9	1.1612266565035116
1.4884540085E9	0.788910827703277
1.4885003865E9	0.07258569735928201
1.488546737E9	0.8839615572859062
1.4885930695E9	24.0926498294524
1.48863937E9	0.8422411776261302
1.4886856445E9	1.2311129702400825
1.488731908E9	0.8691770141338299
1.4887781655E9	0.7226998676647112
1.4888244155E9	0.13318744524126294
1.4888706345E9	0.2697682742826462
1.488916806E9	0.19901784553052104
1.4889629455E9	0.15733332639310418
1.4890090725E9	0.7686993405546567
1.4890551825E9	0.6125745663226894
1.489101266E9	1.897733498219146
1.489147334E9	1.1422999827552942
1.4891933915E9	0.25891539168621347
1.4892394175E9	2.7632270657124267
1.489285417E9	0.8120777102674285
1.489331415E9	0.42549068183997696
1.4893773925E9	0.7242539738887863
1.4894233285E9	0.5651219945163761
1.4894692255E9	0.970894529311351
1.489515099E9	0.19197583471591168
1.4895609385E9	0.3341603306335424
1.489606745E9	0.6887567214464118
1.4896525395E9	0.6022189285799688
1.4896983265E9	0.19200272333270124
1.489744104E9	0.4498310324701654
1.4897898715E9	0.16024650598650206
1.489835595E9	0.0
1.489881264E9	2.5462949854853463
1.489926899E9	1.0694825754689212
1.489972465E9	1.0336079791847355
1.4900179665E9	0.8098028606706345
1.490063433E9	0.2626366554696629
1.4901088415E9	0.5648606350449185
1.490154196E9	0.7173487394104059
1.4901995305E9	0.7392511896349252
1.4902448525E9	0.11838308219966973
1.490290136E9	0.7722150668803575
1.4903353745E9	49.27940950552088
1.490380596E9	0.8746876306796612
1.4904257875E9	0.610220420622722
1.490470894E9	0.7644585991230886
1.4905159235E9	0.5102592088058778
1.490560935E9	0.9453267821635889
1.490605935E9	0.799537121332518
1.490650917E9	0.11442307122321349
1.4906958815E9	0.6628121282414368
1.490740827E9	1.9525338636771583
1.4907857635E9	1.080147898755486
1.490830694E9	1.809749007698203
1.4908756115E9	0.6469639487753689
1.490920494E9	0.0590331161383215
1.4909653455E9	0.4704530866395547
1.49101016E9	0.6624448164642462
1.4910549175E9	0.5188595707309558
1.4910996455E9	0.3703147272833941
1.4911443615E9	1.1044391106030027
1.491189058E9	0.7315020063667163
1.4912337045E9	0.600284331683845
1.4912782855E9	4.869803441346395
1.491322818E9	0.9712870001731002
1.4913672715E9	1.2959091910954375
1.4914116605E9	0.363945602819448
1.491456035E9	0.3704490265900979
1.491500398E9	0.12733672662144582
1.4915447535E9	0.9665729510841784
1.4915890995E9	0.046023577382811855
1.4916334215E9	0.7175142447702632
1.4916776985E9	0.37914224617226927
1.491721914E9	0.9500088520273462
1.491766067E9	0.32222718536962425
1.4918101865E9	0.54134978170436
1.491854264E9	1.4505737406138368
1.491898298E9	0.038705382824786486
1.491942316E9	0.060482484103871935
1.4919863005E9	0.794455366122676
1.4920302395E9	1.5134295691142048
1.49207415E9	1.917884650195909
1.4921180345E9	0.5068938784885724
